Upc,Department,qty,cents,incltaxes,inclfees,Name,proper Name,size,ebt,byweight,Fee Multiplier,cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
639299013417,Lottery scratchers,1,500,n,n,Bingo,Bingo,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013424,Lottery scratchers,1,200,n,n,In a line,In A Line,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013431,Lottery scratchers,1,1000,n,n,Deluxe crossword,Deluxe Crossword,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013448,Lottery scratchers,1,300,n,n,Extra crossword,Extra Crossword,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013455,Lottery scratchers,1,1000,n,n,Money match,Money Match,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013462,Lottery scratchers,1,500,n,n,Wild cash,Wild Cash,,,n,1,1,0,n,,-14,,,,,,n,,,,,,,
639299013479,Lottery scratchers,1,100,n,n,5grand,5grand,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013486,Lottery scratchers,1,200,n,n,$10grand,$10grand,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013493,Lottery scratchers,1,500,n,n,50 grand,50 Grand,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013509,Lottery scratchers,1,1000,n,n,100 grand,100 Grand,,y,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013516,Lottery scratchers,1,1000,n,n,power shot multiplier,Power Shot Multiplier,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013523,Lottery scratchers,1,1000,n,n,777,777,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013530,Lottery scratchers,1,500,n,n,full of money,Full Of Money,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013547,Lottery scratchers,1,3000,n,n,Ultimate riches,Ultimate Riches,,,n,1,1,0,n,,-330,,,,,,n,,,,,,,
639299013554,Lottery scratchers,1,500,n,n,the game of life,The Game Of Life,,,n,1,1,0,n,,18,,,,,,n,,,,,,,
639299013561,Lottery scratchers,1,200,n,n,Black jack doubler,Black Jack Doubler,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013578,Lottery scratchers,1,1000,n,n,Cash king,Cash King,,,n,1,0,0,n,,-453,,,,,0,n,,,,,,,
639299013585,Lottery scratchers,1,2500,n,n,Triple bonus cressword,Triple Bonus Cressword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013592,Lottery scratchers,1,200,n,n,Lucky numbers,Lucky Numbers,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013608,Lottery scratchers,1,5000,n,n,500X,500X,,,n,1,0,0,n,,-268,,,,,0,n,,,,,,,
639299013615,Lottery scratchers,1,200,n,n,Red hot,Red Hot,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013622,Lottery scratchers,1,500,n,n,Bingo twist,Bingo Twist,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013639,Lottery scratchers,1,1000,n,n,Bigmoney,Bigmoney,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013646,Lottery scratchers,1,2000,n,n,$100or $200,$100or $200,,,n,1,0,0,n,,30,,,,,0,n,,,,,,,
639299013653,Lottery scratchers,1,100,n,n,Hit 50,Hit 50,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013660,Lottery scratchers,1,200,n,n,Hit 100,Hit 100,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013677,Lottery scratchers,1,500,n,n,Hit 500,Hit 500,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013684,Lottery scratchers,1,1000,n,n,Hit 10000,Hit 10000,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013691,Lottery scratchers,1,200,n,n,Triple 333,Triple 333,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013707,Lottery scratchers,1,200,n,n,Crossword,Crossword,,,n,1,1,0,n,,-601,,,,,,n,,,,,,,
639299013714,Lottery scratchers,1,1000,n,n,Diamond,Diamond,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013721,Lottery scratchers,1,1000,n,n,Crossword mania,Crossword Mania,,,n,1,0,0,n,,-997,,,,,0,n,,,,,,,
639299013738,Lottery scratchers,1,500,n,n,Hot slingo,Hot Slingo,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013745,Lottery scratchers,1,100,n,n,Stocking stuffer,Stocking Stuffer,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013752,Lottery scratchers,1,200,n,n,Polar payout,Polar Payout,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013769,Lottery scratchers,1,300,n,n,Candycrossword,Candycrossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013776,Lottery scratchers,1,500,n,n,Sleigh,Sleigh,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013783,Lottery scratchers,1,1000,n,n,25 days winning,25 Days Winning,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013790,Lottery scratchers,1,300,n,n,crisscross cash,Crisscross Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013806,Lottery scratchers,1,2000,n,n,100x,100x,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013813,Lottery scratchers,1,3000,n,n,Cash,Cash,,,n,1,0,0,n,,-111,,,,,0,n,,,,,,,
639299013820,Lottery scratchers,1,1000,n,n,Triple red 7s,Triple Red 7s,,,n,1,0,0,n,,-886,,,,,0,n,,,,,,,
639299013837,Lottery scratchers,1,500,n,n,Arizona adventure,Arizona Adventure,,,n,1,0,0,n,,-239,,,,,0,n,,,,,,,
639299013844,Lottery scratchers,1,500,n,n,Bullseye bingo,Bullseye Bingo,,,n,1,0,0,n,,-852,,,,,0,n,,,,,,,
639299013851,Lottery scratchers,1,1000,n,n,Hit it big,Hit It Big,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013868,Lottery scratchers,1,200,n,n,cash craze,Cash Craze,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013875,Lottery scratchers,1,100,n,n,5x,5x,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013882,Lottery scratchers,1,200,n,n,10x,10x,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013899,Lottery scratchers,1,500,n,n,20x,20x,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013905,Lottery scratchers,1,1000,n,n,50x,50x,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013912,Lottery scratchers,1,2500,n,n,Cross,Cross,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299013929,Lottery scratchers,1,300,n,n,One world crosword,One World Crosword,,,n,1,0,0,n,,-655,,,,,0,n,,,,,,,
639299013936,Lottery scratchers,1,1000,n,n,Bonus money,Bonus Money,,,n,1,0,0,n,,-19,,,,,0,n,,,,,,,
639299013943,Lottery scratchers,1,200,n,n,Money ball bingo,Money Ball Bingo,,,n,1,0,0,n,,-179,,,,,0,n,,,,,,,
639299013950,Lottery scratchers,1,500,n,n,Secret agent crossword,Secret Agent Crossword,,,n,1,0,0,n,,-479,,,,,0,n,,,,,,,
639299013967,Lottery scratchers,1,500,n,n,Yahtzee,Yahtzee,,,n,1,0,0,n,,91,,,,,0,n,,,,,,,
639299013974,Lottery scratchers,1,300,n,n,Lucky hunt,Lucky Hunt,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299013981,Lottery scratchers,1,500,n,n,Winning streak,Winning Streak,,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299013998,Lottery scratchers,1,500,n,n,Lady lucky,Lady Lucky,,,n,1,0,0,n,,-54,,,,,0,n,,,,,,,
639299014001,Lottery scratchers,1,2000,n,n,Cash explosion,Cash Explosion,,,n,1,0,0,n,,-2609,,,,,,n,,,,,,,
639299014018,Lottery scratchers,1,5000,n,n,Set for life,Set For Life,,,n,1,0,0,n,,-527,,,,,0,n,,,,,,,
639299014025,Lottery scratchers,1,2000,n,n,21k gold,21k Gold,,,n,1,1,0,n,,-174,,,,,,n,,,,,,,
639299014032,Lottery scratchers,1,500,n,n,Lucky dog,Lucky Dog,,,n,1,1,0,n,,-125,,,,,,n,,,,,,,
639299014049,Lottery scratchers,1,200,n,n,7.11.21,7.11.21,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014056,Lottery scratchers,1,100,n,n,Wild chserry doubler,Wild Chserry Doubler,,,n,1,1,0,n,,-282,,,,,,n,,,,,,,
639299014063,Lottery scratchers,1,1000,n,n,Blowout,Blowout,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014070,Lottery scratchers,1,1000,n,n,Mystety multiplier,Mystety Multiplier,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014087,Lottery scratchers,1,500,n,n,Bingo star,Bingo Star,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014094,Lottery scratchers,1,200,n,n,Cash drop,Cash Drop,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014100,Lottery scratchers,1,200,n,n,Red hot 7,Red Hot 7,,,n,1,0,0,n,,1,,,,,0,n,,,,,,,
639299014117,Lottery scratchers,1,1000,n,n,Coffe house crossword,Coffe House Crossword,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014124,Lottery scratchers,1,500,n,n,Bolt of cash,Bolt Of Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014131,Lottery scratchers,1,500,n,n,Jokers wild,Jokers Wild,,,n,1,1,0,n,,-144,,,,,,n,,,,,,,
639299014148,Lottery scratchers,1,1000,n,n,"Win 100,000","Win 100,000",,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299014155,Lottery scratchers,1,200,n,n,Money madness,Money Madness,,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299014162,Lottery scratchers,1,1000,n,n,Triple 777,Triple 777,,,n,1,0,0,n,,-61,,,,,0,n,,,,,,,
639299014179,Lottery scratchers,1,300,n,n,Fruit explosion,Fruit Explosion,,,n,1,1,0,n,,-399,,,,,,n,,,,,,,
639299014186,Lottery scratchers,1,1000,n,n,Instant jackpot,Instant Jackpot,,,n,1,0,0,n,,-260,,,,,0,n,,,,,,,
639299014193,Lottery scratchers,1,500,n,n,Slingo,Slingo,,,n,1,0,0,n,,-59,,,,,0,n,,,,,,,
639299014209,Lottery scratchers,1,200,n,n,Crossword,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014216,Lottery scratchers,1,2500,n,n,Triple bonus crossword,Triple Bonus Crossword,,,n,1,0,0,n,,-48,,,,,0,n,,,,,,,
639299014223,Lottery scratchers,1,200,n,n,Triple,Triple,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014230,Lottery scratchers,1,200,n,n,100 stacked,100 Stacked,,,n,1,0,0,n,,-200,,,,,0,n,,,,,,,
639299014247,Lottery scratchers,1,500,n,n,Bingo bash,Bingo Bash,,,n,1,0,0,n,,43,,,,,0,n,,,,,,,
639299014254,Lottery scratchers,1,500,n,n,Arizona,Arizona,,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299014261,Lottery scratchers,1,100,n,n,Holiday cash,Holiday Cash,,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299014278,Lottery scratchers,1,200,n,n,Snow much fun,Snow Much Fun,,,n,1,1,0,n,,1,,,,,,n,,,,,,,
639299014285,Lottery scratchers,1,300,n,n,Naughty or nice crossword,Naughty Or Nice Crossword,,,n,1,0,0,n,,37,,,,,0,n,,,,,,,
639299014292,Lottery scratchers,1,500,n,n,Snow globe cash,Snow Globe Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014308,Lottery scratchers,1,1000,n,n,25 days of winning,25 Days Of Winning,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014315,Lottery scratchers,1,3000,n,n,Millionaire,Millionaire,,,n,1,0,0,n,,-120,,,,,0,n,,,,,,,
639299014322,Lottery scratchers,1,100,n,n,5x,5x,,,n,1,0,0,n,,-1,,,,,0,n,,,,,,,
639299014339,Lottery scratchers,1,200,n,n,10x,10x,,,n,1,0,0,n,,-303,,,,,0,n,,,,,,,
639299014346,Lottery scratchers,1,500,n,n,20x,20x,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014353,Lottery scratchers,1,1000,n,n,50x,50x,,,n,1,0,0,n,,-120,,,,,0,n,,,,,,,
639299014360,Lottery scratchers,1,2000,n,n,100x,100x,,,n,1,0,0,n,,-60,,,,,0,n,,,,,,,
639299014377,Lottery scratchers,1,1000,n,n,Six,Six,,,n,1,1,0,n,,-25,,,,,,n,,,,,,,
639299014384,Lottery scratchers,1,1000,n,n,Cash blast,Cash Blast,,,n,1,1,0,n,,-139,,,,,,n,,,,,,,
639299014391,Lottery scratchers,1,300,n,n,Cross word,Cross Word,,,n,1,0,0,n,,-700,,,,,0,n,,,,,,,
639299014407,Lottery scratchers,1,5000,n,n,500x,500x,,y,n,1,0,0,n,,-644,,,,,0,n,,,,,,,
639299014414,Lottery scratchers,1,200,n,n,Double bingo,Double Bingo,,,n,1,0,0,n,,-4351,,,,,0,n,,,,,,,
639299014421,Lottery scratchers,1,1000,n,n,Triple red 777,Triple Red 777,,,n,1,1,0,n,,-238,,,,,,n,,,,,,,
639299014438,Lottery scratchers,1,1000,n,n,Crosword,Crosword,,,n,1,1,0,n,,-420,,,,,,n,,,,,,,
639299014445,Lottery scratchers,1,500,n,n,Cactus crossword,Cactus Crossword,,,n,1,0,0,n,,-1018,,,,,0,n,,,,,,,
639299014452,Lottery scratchers,1,300,n,n,Unlock the loot,Unlock The Loot,,,n,1,0,0,n,,-189,,,,,0,n,,,,,,,
639299014469,Lottery scratchers,1,200,n,n,Double dollars,Double Dollars,,,n,1,0,0,n,,-70,,,,,0,n,,,,,,,
639299014476,Lottery scratchers,1,500,n,n,Catan,Catan,,,n,1,0,0,n,,-121,,,,,0,n,,,,,,,
639299014483,Lottery scratchers,1,100,n,n,Money bags,Money Bags,,,n,1,1,0,n,,-138,,,,,,n,,,,,,,
639299014490,Lottery scratchers,1,500,n,n,its all cash,Its All Cash,,,n,1,1,0,n,,-71,,,,,,n,,,,,,,
639299014506,Lottery scratchers,1,1000,n,n,Bonus bucks,Bonus Bucks,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014513,Lottery scratchers,1,1000,n,n,Spicy hot cash,Spicy Hot Cash,,,n,1,1,0,n,,-180,,,,,,n,,,,,,,
639299014520,Lottery scratchers,1,500,n,n,Cash plus,Cash Plus,,,n,1,1,0,n,,-120,,,,,,n,,,,,,,
639299014537,Lottery scratchers,1,1000,n,n,Lady luck,Lady Luck,,,n,1,0,0,n,,-300,,,,,0,n,,,,,,,
639299014544,Lottery scratchers,1,200,n,n,Red hot,Red Hot,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014551,Lottery scratchers,1,3000,n,n,Crossword,Crossword,,,n,1,0,0,n,,-582,,,,,0,n,,,,,,,
639299014568,Lottery scratchers,1,500,n,n,Loterua grande,Loterua Grande,,,n,1,0,0,n,,-357,,,,,0,n,,,,,,,
639299014575,Lottery scratchers,1,500,n,n,Hit the jackpot,Hit The Jackpot,,,n,1,0,0,n,,-86,,,,,0,n,,,,,,,
639299014582,Lottery scratchers,1,1000,n,n,Lucky 10,Lucky 10,,,n,1,0,0,n,,-240,,,,,0,n,,,,,,,
639299014599,Lottery scratchers,1,2000,n,n,Gold rush,Gold Rush,,,n,1,0,0,n,,-389,,,,,0,n,,,,,,,
639299014605,Lottery scratchers,1,1000,n,n,100 grand,100 Grand,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014612,Lottery scratchers,1,100,n,n,Happy holiday,Happy Holiday,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014629,Lottery scratchers,1,200,n,n,Milk and cokiie cash,Milk And Cokiie Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014636,Lottery scratchers,1,300,n,n,Corner cash,Corner Cash,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014643,Lottery scratchers,1,500,n,n,Festive 500,Festive 500,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014650,Lottery scratchers,1,1000,n,n,Triple 777,Triple 777,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014667,Lottery scratchers,1,3000,n,n,INSTANT MILLIONS,Instant Millions,1,,n,1,0,0,n,,-262,,,,,0,n,,,,,,,
639299014674,Lottery scratchers,1,500,n,n,Bamey jackson,Bamey Jackson,,,n,1,0,0,n,,-154,,,,,0,n,,,,,,,
639299014681,Lottery scratchers,1,1000,n,n,Black ice,Black Ice,,,n,1,1,0,n,,-153,,,,,,n,,,,,,,
639299014698,Lottery scratchers,1,500,n,n,Black,Black,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014704,Lottery scratchers,1,300,n,n,Tirrasure hunt,Tirrasure Hunt,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014711,Lottery scratchers,1,100,n,n,Monopoly,Monopoly,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014728,Lottery scratchers,1,200,n,n,Monopoly,Monopoly,1ea,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014735,Lottery scratchers,1,500,n,n,Monopoly 20x,Monopoly 20x,,,n,1,0,0,n,,-538,,,,,0,n,,,,,,,
639299014742,Lottery scratchers,1,1000,n,n,Monopoly,Monopoly,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014759,Lottery scratchers,1,2000,n,n,Monopoly 100x,Monopoly 100x,,,n,1,1,0,n,,-813,,,,,,n,,,,,,,
639299014766,Lottery scratchers,1,1000,n,n,Money maker,Money Maker,,,n,1,1,0,n,,-170,,,,,,n,,,,,,,
639299014773,Lottery scratchers,1,100,n,n,Monopoly Promotional Gam - 1477,Monopoly Promotional Gam-1477,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299014780,Lottery scratchers,1,500,n,n,Crossword,Crossword,Scrachers,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014797,Lottery scratchers,1,500,n,n,Sizzling red hot 7,Sizzling Red Hot 7,,,n,1,0,0,n,,-600,,,,,0,n,,,,,,,
639299014803,Lottery scratchers,1,5000,n,n,Luxe 50,Luxe 50,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014810,Lottery scratchers,1,500,n,n,Pac man,Pac Man,1,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014827,Lottery scratchers,1,1000,n,n,Mega cash,Mega Cash,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014834,Lottery scratchers,1,500,n,n,Loteria grande,Loteria Grande,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014841,Lottery scratchers,1,200,n,n,Rock out,Rock Out,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014858,Lottery scratchers,1,1000,n,n,Max,Max,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014865,Lottery scratchers,1,1000,n,n,Bank on it,Bank On It,,,n,1,0,0,n,,-359,,,,,0,n,,,,,,,
639299014872,Lottery scratchers,1,200,n,n,Easy 100,Easy 100,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014889,Lottery scratchers,1,500,n,n,State forty eight,State Forty Eight,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014896,Lottery scratchers,1,1000,n,n,Money,Money,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014902,Lottery scratchers,1,2000,n,n,Loaded cash,Loaded Cash,1,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014919,Lottery scratchers,1,3000,n,n,Crosmord,Crosmord,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014926,Lottery scratchers,1,500,n,n,Instant cash,Instant Cash,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014933,Lottery scratchers,1,1000,n,n,Ka pow,Ka Pow,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014940,Lottery scratchers,1,200,n,n,Lucky 13 - 1494,Lucky 13-1494,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299014957,Lottery scratchers,1,1000,n,n,Nascar,Nascar,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014964,Lottery scratchers,1,2000,n,n,Strike it rich,Strike It Rich,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299014971,Lottery scratchers,1,500,n,n,Loteria Grande - 1497,Loteria Grande-1497,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299014988,Lottery scratchers,1,300,n,n,Cosmic cash lines,Cosmic Cash Lines,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299014995,Lottery scratchers,1,1000,n,n,All Cash - 1499,All Cash-1499,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015008,Lottery scratchers,1,500,n,n,Jurassic park,Jurassic Park,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299015015,Lottery scratchers,1,200,n,n,Hot 7,Hot 7,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299015022,Lottery scratchers,1,3000,n,n,Ultimate,Ultimate,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299015039,Lottery scratchers,1,100,n,n,Taco Tripler - 1503,Taco Tripler-1503,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015046,Lottary scratcher,1,100,n,n,Hapoy,Hapoy,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299015053,Lottery scratchers,1,200,n,n,Winter winnings,Winter Winnings,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015060,Lottery scratchers,1,300,n,n,one word,One Word,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299015077,Lottery scratchers,1,500,n,n,Candy cane,Candy Cane,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015084,Lottery scratchers,1,1000,n,n,triple red 777,Triple Red 777,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015091,Lottery scratchers,1,2000,n,n,Cash countdown,Cash Countdown,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015107,Lottary scratcher,1,200,n,n,Crossword - 1510,Crossword-1510,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015114,Lottery scratchers,1,500,n,n,Retro slingo,Retro Slingo,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015121,Lottery scratchers,1,1000,n,n,Cash king,Cash King,,,n,1,0,0,n,,0,,,,,0,n,,,,,,,
639299015138,Lottary scratcher,1,500,n,n,The Wizard of Oz - 1513,The Wizard Of Oz-1513,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015145,Lottary scratcher,1,1000,n,n,$100 Grand Crossword - 1514,$100 Grand Crossword-1514,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015152,Lottary scratcher,1,1000,n,n,Triple Cash Payout - 1515,Triple Cash Payout-1515,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015176,Lottary scratcher,1,300,n,n,Bonus Card Bingo - 1517,Bonus Card Bingo-1517,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015183,Lottery scratchers,1,100,n,n,10X The Cash - 1518,10X The Cash-1518,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015190,Lottery scratchers,1,200,n,n,20X The Cash - 1519,20X The Cash-1519,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015206,Lottery scratchers,1,500,n,n,50X The Cash - 1520,50X The Cash-1520,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015213,Lottery scratchers,1,1000,n,n,100X The Cash - 1521,100X The Cash-1521,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015220,Lottery scratchers,1,2000,n,n,200X The Cash - 1522,200X The Cash-1522,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015237,Lottery scratchers,1,5000,n,n,500X The Cash - 1523,500X The Cash-1523,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015268,Lottary scratcher,1,500,n,n,2026 - 1526,2026-1526,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015275,Lottary scratcher,1,1000,n,n,"$50, $100 or $200 - 1527","$50, $100 Or $200-1527",,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015299,Lottary scratcher,1,500,n,n,Blazing Red Hot 7s - 1529,Blazing Red Hot 7s-1529,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299015305,Lottary scratchers,1,500,n,n,Crossword ,Crossword,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299015350,Lottery scratchers,1,1000,n,n,Instant cash,Instant Cash,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299023850,Lottery scratchers,1,500,n,n,Power 8,Power 8,,,n,1,1,0,n,,0,,,,,,n,,,,,,,
639299026349,Lottery scratchers,1,200,n,n,Red hot seven - 2634,Red Hot Seven-2634,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026370,Lottery scratchers,1,200,n,n,Beat the deale - 2637,Beat The Deale-2637,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026400,Lottery scratchers,1,200,n,n,4s galore - 2640,4s Galore-2640,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026417,Lottery scratchers,1,200,n,n,Cactus cash - 2641,Cactus Cash-2641,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026431,Lottery scratchers,1,200,n,n,Monopoly - 2643,Monopoly-2643,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026530,Lottery scratchers,1,200,n,n,Crossword - 2653,Crossword-2653,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026554,Lottery scratchers,1,200,n,n,Quick 9 - 2655,Quick 9-2655,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026561,Lottery scratchers,1,200,n,n,One eyed jack - 2656,One Eyed Jack-2656,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026585,Lottery scratchers,1,200,n,n,Sparkling 7 - 2658,Sparkling 7-2658,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026608,Lottery scratchers,1,200,n,n,Bingo - 2660,Bingo-2660,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026615,Lottery scratchers,1,200,n,n,Crossword - 2661,Crossword-2661,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026646,Lottery scratchers,1,200,n,n,Super jackpot - 2664,Super Jackpot-2664,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026707,Lottery scratchers,1,200,n,n,Super slots - 2670,Super Slots-2670,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026714,Lottery scratchers,1,200,n,n,Golden spin - 2671,Golden Spin-2671,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026721,Lottery scratchers,1,200,n,n,Double dollars - 2672,Double Dollars-2672,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026769,Lottery scratchers,1,200,n,n,Betty boob - 2676,Betty Boob-2676,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026776,Lottery scratchers,1,200,n,n,Holiday crossw - 2677,Holiday Crossw-2677,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
639299026813,Lottery scratchers,1,200,n,n,Betty boop - 2681,Betty Boop-2681,,,n,1,0,0,n,,0,,,,,,n,,,,,,,
