Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""860001800548""","Snacks /candy",1,599,n,n,"Sour strips green apple",3.4oz,y,n,1,0,0,n,,"=""5""",,,,,0,n,,,,,,,
"=""860001867237""",Beer,1,1399,n,n,"Loverboy lemon iced tea ","6 pk",,n,1,1,0,n,,"=""4""",,,,,,n,,,,,,,
"=""860001988826""","Liquor ",1,1199,n,n,"Carbliss vodka black cherry",4pk,,n,1,0,0,n,,"=""-11""",,,,,0,n,,,,,,,
"=""860001989830""",Sundries,1,999,n,n,"Cynco mayo tamarindo",8.oz,,n,1,0,0,n,,"=""3""",,,,,0,n,,,,,,,
"=""860002006758""",Beer,1,1399,n,n,Waterbird,,,n,1,0,0,n,,"=""-5""",,,,,,n,,,,,,,
"=""860002091105""",Sundries,1,699,n,n,"Jungle fronto leaf",,,n,1,0,0,n,,"=""-1""",,,,,0,n,,,,,,,
"=""860002091129""",Tabbocco,1,499,n,n,"Jungle fronto leaf",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860002091143""",Tabbocco,1,499,n,n,"Jungle fronto leaf ",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860002091167""",Sundries,1,499,n,n,"Jungle leaf",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860002226200""","Liquor ",1,3899,n,n,"My old kentucky home bourbon whiskey",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860002226262""","Liquor ",1,3799,n,n,"St luke whiskey with natural lavender",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860002342207""","Liquor ",1,3099,n,n,Darru,750ml,,n,1,1,0,n,,"=""1""",,,,,,n,,,,,,,
"=""860002574301""","Liquor ",1,15099,n,n,"The sassenach",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860002637549""",Tabbocco,1,499,n,n,Blaze,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860002637556""",Tabbocco,1,499,n,n,Blaz,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860002858616""",Beer,1,1099,n,n,"Ranch water orignal hard seltzer",6pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860002972008""","Liquor ",1,1699,n,n,"Pickle shot dill pickle vodka",750ml,,n,1,0,0,n,,"=""10""",,,,,0,n,,,,,,,
"=""860002972039""","Liquor ",1,1699,n,n,"Pickle shot spicy vodka",750ml,,n,1,0,0,n,,"=""11""",,,,,0,n,,,,,,,
"=""860003282366""","Liquor ",1,1499,n,n,"Puro fresh lime",4pk,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860003282373""","Liquor ",1,1499,n,n,"Puro pineapple mango",4pk,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860003403150""",Beer,1,1099,n,n,"State forty eight cherry 🍒 sour","6 pack ",,n,1,1,0,n,,"=""-4""",,,,,,n,,,,,,,
"=""860003505250""",Beer,1,1499,n,n,"Red widow cider mix of berries & cherries",6pk,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860003505274""",Beer,1,1499,n,n,"White widowcider NA 6ct",12oz,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860003520307""",Beer,1,1499,n,n,"Church Music 4pack",16oz,,n,1,0,0,n,,"=""-10""",,,,,0,n,,,,,,,
"=""860003520321""",Beer,1,1299,n,n,"Neonic sour ale","4 pk 16oz",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860003583135""","Liquor ",1,1499,n,n,"Loverboy espresso martini wine cocktail",4pk,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860003583142""",Beer,1,1399,n,n,"Loverboy strawberry lemonade","6 pk",,n,1,1,0,n,,"=""5""",,,,,,n,,,,,,,
"=""860003623411""",Beer,1,999,n,n,"ranch water spicy",6pack,,n,1,0,0,n,,"=""-4""",,,,,,n,,,,,,,
"=""860003623435""",Beer,1,999,n,n,"long river ranch water",6pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860003623497""",Beer,1,1799,n,n,"Ranch water",,,n,1,0,0,n,,"=""-1""",,,,,0,n,,,,,,,
"=""860003649602""","Soda & Drink's",1,899,n,n,"Feel free classic",2floz,,n,1,0,0,n,,"=""-36""",,,,,0,n,,,,,,,
"=""860003816509""",Sundries,1,199,n,n,"Bloomer cones",,,n,1,1,0,n,,"=""18""",,,,,,n,,,,,,,
"=""860003947821""",Sundries,1,999,n,n,"Cynco mayo chamoy",8.oz,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860003947838""","Mix cocktails",1,999,n,n,"Rim dressing mango",,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860003947845""",Sundries,1,999,n,n,"Cynco mayo watermelon",8.oz,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860003970843""","Liquor ",1,1999,n,n,"Dented brick coconut rum",750ml,,n,1,0,0,n,,"=""6""",,,,,0,n,,,,,,,
"=""860004010784""",Sundries,1,1999,n,n,Cbd,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860004205807""","Liquor ",1,3999,n,n,"Cancion tequila blanco ultra premium",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860004205814""","Liquor ",1,4499,n,n,"Cancion tequila reposado",750ml,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860004280897""","Liquor ",1,1899,n,n,"Plant botannical vodka seltzer","variety pack ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860004345732""","Liquor ",1,2299,n,n,"Good boy vodka",750ml,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860004446842""","Liquor ",1,9199,n,n,"Blue run high rye",750ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860004446880""","Liquor ",1,10599,n,n,"Blue run",750ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860004628705""","Liquor ",1,9999,n,n,"Tequila ocho reposado ",750ml,,n,1,1,0,n,,"=""4""",,,,,,n,,,,,,,
"=""860004628774""","Liquor ",1,7699,n,n,"Ocho tequila",1liter,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860005173907""",Beer,1,1299,n,n,"Holiday fat randy ipa","4 pk",,n,1,1,0,n,,"=""6""",,,,,,n,,,,,,,
"=""860005173914""",Beer,1,1299,n,n,"Holiday fat randy ipa","4 pk",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860005173990""",Beer,1,1299,n,n,"Holiday fat randy ipa",4pk,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860005323944""","Liquor ",1,1199,n,n,"mo water",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860005323951""","Liquor ",1,1199,n,n,"Mom water coconut mango",4pk,,n,1,0,0,n,,"=""-12""",,,,,0,n,,,,,,,
"=""860005323968""","Liquor ",1,1199,n,n,"Mom water blueberry peach",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860005323975""","Liquor ",1,1199,n,n,"mom water passion fruit",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860005323982""","Liquor ",1,2299,n,n,"Mom squad",8pack,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860005649518""",Beer,1,1099,n,n,"Waterbird ranch water","4 pk",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860005649532""",Beer,1,1099,n,n,"Waterbird tequila margarita ","4 pk",,n,1,1,0,n,,"=""9""",,,,,,n,,,,,,,
"=""860005649556""","Liquor ",1,1099,n,n,"Waterbord hardbody","4 pk",,n,1,1,0,n,,"=""9""",,,,,,n,,,,,,,
"=""860005649570""",Beer,1,1099,n,n,"Waterbird vodka transfusion ","4 pk",,n,1,1,0,n,,"=""6""",,,,,,n,,,,,,,
"=""860005649587""",Beer,1,599,n,n,"Waterbird vodka ",24floz,,n,1,1,0,n,,"=""-8""",,,,,,n,,,,,,,
"=""860005869688""",Sundries,1,2499,n,n,"Fly fresh",,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860006002800""",Wine,1,3399,n,n,"Spaceship box bluberry",750ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006002824""",Beer,1,1599,n,n,"Superstition bee mosa",4pk,,n,1,0,0,n,,"=""2""",,,,,,n,,,,,,,
"=""860006002831""","Liquor ",1,1599,n,n,"Superstition dune bloom",4pk,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860006002848""","Liquor ",1,1599,n,n,"bee lini peach mead",4pk,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860006002855""","Liquor ",1,1599,n,n,"crystal sail mango session mead","4 pk",,n,1,1,0,n,,"=""4""",,,,,,n,,,,,,,
"=""860006324605""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324629""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324636""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324643""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324650""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324667""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006324681""",Food,1,199,n,n,Diandi,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860006376710""","Soda & Drink's",1,359,n,n,Revitalyte,,y,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860006376727""","Soda & Drink's",1,359,n,n,Revitalyte,,y,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860006376734""","Soda & Drink's",1,359,n,n,Reviralyte,,y,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860006404031""",Sundries,1,699,n,n,"Cbd milk chocolate",,,n,1,0,0,n,,"=""24""",,,,,0,n,,,,,,,
"=""860006644680""","Soda & Drink's",1,899,n,n,"Owen ginger bear",4pk,,n,1,0,0,n,,"=""-1""",,,,,0,n,,,,,,,
"=""860006713454""","Liquor ",1,17799,n,n,818,,,n,1,0,0,n,,"=""3""",,,,,0,n,,,,,,,
"=""860006734534""",Sundries,1,1999,n,n,"Portable battery 4000",,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860006734541""",Sundries,1,2499,n,n,Portable,,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860007346309""","Liquor ",1,499,n,n,Togronis,100ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860007346316""","Liquor ",1,1999,n,n,"Togronis negroni ",4pack,,n,1,1,0,n,,"=""11""",,,,,,n,,,,,,,
"=""860007346323""","Liquor ",1,499,n,n,Togronis,100ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860007346330""","Liquor ",1,499,n,n,Togronis,,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860007585340""","Liquor ",1,4999,n,n,"Four Roses single barrel",750ml,,n,1,0,0,n,,"=""5""",,,,,0,n,,,,,,,
"=""860007585357""","Liquor ",1,4999,n,n,"Four Roses single barrel",750ml,,n,1,0,0,n,,"=""5""",,,,,0,n,,,,,,,
"=""860007585364""","Liquor ",1,4999,n,n,"Four roses single barrel",750ml,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860007676994""",Sundries,1,499,n,n,"Pink formula",4floz,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860007810602""","Liquor ",1,7999,n,n,"Frank august bourbon whiskey",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860007810695""","Liquor ",1,16199,n,n,"Frank august bourbon whiskey",750ml,,n,1,0,0,n,,"=""3""",,,,,0,n,,,,,,,
"=""860007986543""",Beer,1,399,n,n,"Loverboy white tea peach",19.2floz,,n,1,1,0,n,,"=""6""",,,,,,n,,,,,,,
"=""860007986550""",Beer,1,399,n,n,"Loverboy half&half","19.2 floz",,n,1,1,0,n,,"=""-2""",,,,,,n,,,,,,,
"=""860007988844""","Mix cocktails",1,1199,n,n,"Carbliss margarita","12oz 4pk",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860007988875""","Mix cocktails",1,1199,n,n,"Carbliss pineapple Vodka cocktail","4pk 12oz",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860007994166""",Beer,1,1999,n,n,"Long drink variety pack",8pk,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860007994197""","Liquor ",1,1599,n,n,"Long drink6 pack peach","6 pack",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860008097002""",Sundries,1,1199,n,n,"Grilah water pipe cleaner",16floz,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860008097019""",Sundries,1,1199,n,n,"Grilah water pipe cleaner",16floz,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860008141200""","Liquor ",1,599,n,n,"Skrewball peanut butter wishkey",100ml,,n,1,0,0,n,,"=""-18""",,,,,0,n,,,,,,,
"=""860008141217""","Liquor ",1,4799,n,n,"Skrewball 1.75 ml","1.75 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860008473387""","Liquor ",1,1199,n,n,"mom water cranberry lime",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860008473394""","Liquor ",1,1199,n,n,"mom water pineapple orange",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860008473400""","Liquor ",1,1199,n,n,"Mom water strawberry kiwi",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860008473455""",Beer,1,2299,n,n,"Dad water","8pk 12oz",,n,1,0,0,n,,"=""3""",,,,,,n,,,,,,,
"=""860008473462""",Beer,1,2299,n,n,"Mom water","8pk 12oz",,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860008679383""","Liquor ",1,6399,n,n,"Brother bond",750ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860009001428""",Sundries,1,499,n,n,"Oxydool laundry detergent",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860009002425""",Sundries,1,499,n,n,"Oxyodl laundry Detergent",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860009003422""",Sundries,1,499,n,n,Oxydol,,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860009687776""",Food,1,599,n,n,"Oy chamoy",,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860009819542""","Liquor ",1,1199,n,n,"Carbliss peac vodka cocktail",4pk,,n,1,0,0,n,,"=""-8""",,,,,0,n,,,,,,,
"=""860009871007""",Beer,1,2999,n,n,Fraser&thompson,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860009916104""",Sundries,1,699,n,n,Addy,2pk,,n,1,0,0,n,,"=""15""",,,,,0,n,,,,,,,
"=""860010000755""",Beer,1,1099,n,n,Boozie,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010000762""",Beer,1,1099,n,n,Boozie,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010006306""","Liquor ",1,2999,n,n,"Mash & mallow smores whiskey",750ml,,n,1,0,0,n,,"=""21""",,,,,0,n,,,,,,,
"=""860010300008""","Liquor ",1,2199,n,n,BSB,750ml,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010587560""",Beer,1,1199,n,n,"Acc rico tepache","6pk 12oz",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860010695814""","Liquor ",1,499,n,n,"Bsar box",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010695821""","Liquor ",1,2999,n,n,"Beta box hard tea party pack",6pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860010695852""","Liquor ",1,499,n,n,"Beat box",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010695876""","Liquor ",1,2999,n,n,"Beatbox limited edition party pack",6pk,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860010729991""",Beer,1,1999,n,n,Sock,"8 pk",,n,1,0,0,n,,"=""12""",,,,,0,n,,,,,,,
"=""860010737309""","Mix cocktails",1,399,n,n,"Big sipz purple punch",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860010737323""","Liquor ",1,399,n,n,"Big sipz",200ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860010737347""","Liquor ",1,399,n,n,"Big sipz hard iced tea",200ml,,n,1,0,0,n,,"=""9""",,,,,0,n,,,,,,,
"=""860010737378""","Liquor ",1,399,n,n,"Big sipz merica",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860010793824""",Beer,1,1999,n,n,"Long Drink Midnight Sun variety","1 ea",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860010793862""","Liquor ",1,2999,n,n,"Long drink zero sugar variety pack",12pk,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860010894446""","Liquor ",1,1199,n,n,"Carbliss vodka tequila strawberry margarita",4pk,,n,1,0,0,n,,"=""-10""",,,,,0,n,,,,,,,
"=""860010894477""","Liquor ",1,1199,n,n,"Carbliss vodka mango",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860011318804""","Energy Drink",1,699,n,n,"White rabbit watermelon candy",12floz,,n,1,0,0,n,,"=""-4""",,,,,0,n,,,,,,,
"=""860011318811""","Soda & Drink's",1,699,n,n,"White rabbit Lemon iced tea",12floz,,n,1,0,0,n,,"=""-17""",,,,,0,n,,,,,,,
"=""860011318828""","Energy Drink",1,699,n,n,"White rabbit passion fruit",12floz,,n,1,0,0,n,,"=""-13""",,,,,0,n,,,,,,,
"=""860011318835""","Energy Drink",1,699,n,n,"White rabbit mangoberry",12floz,,n,1,0,0,n,,"=""-14""",,,,,0,n,,,,,,,
"=""860011318842""","Energy Drink",1,699,n,n,"White rabbit cherry bomb",12floz,,n,1,0,0,n,,"=""-11""",,,,,0,n,,,,,,,
"=""860011318859""","Energy Drink",1,699,n,n,"White rabbit raspberry lemonade",12floz,,n,1,0,0,n,,"=""-3""",,,,,0,n,,,,,,,
"=""860011318866""","Energy Drink",1,699,n,n,"White rabbit sweet peach",12floz,y,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860011318880""","Energy Drink",1,699,n,n,"White rabbit root bear",12oz,,n,1,0,0,n,,"=""-16""",,,,,0,n,,,,,,,
"=""860011964209""","Liquor ",1,2699,n,n,"Note worth bourbon whiskey",750ml,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860011964216""","Liquor ",1,4299,n,n,"Kentucky 10 bourbon",750ml,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860011964223""","Liquor ",1,5599,n,n,"Kentucky 10 bourbon whiskey",750ml,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860011964254""","Liquor ",1,299,n,n,"Hard chaw strong irish whiskey cream",50ml,,n,1,0,0,n,,"=""20""",,,,,0,n,,,,,,,
"=""860011964261""","Liquor ",1,2699,n,n,"Noteworthy bourbon whiskey",750ml,,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860012047123""",Beer,1,1699,n,n,"Real american beer by hulk hogan",12pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012130191""","Liquor ",1,1199,n,n,"Carbliss vodka watermelon",4pk,,n,1,0,0,n,,"=""5""",,,,,0,n,,,,,,,
"=""860012333301""","Soda & Drink's",1,699,n,n,"New brew","12 tl oz",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012337705""","Energy Drink",1,299,n,n,Gorilla,16oz,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012337712""","Energy Drink",1,299,n,n,Gorilla,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012337743""","Energy Drink",1,299,n,n,"Gorilla ultimate",16floz,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012337750""","Energy Drink",1,299,n,n,Gorilla,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012337767""","Energy Drink",1,299,n,n,Gorilla,16oz,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860012369027""","Liquor ",1,1599,n,n,"Grog Varity pack",8pack,,n,1,0,0,n,,"=""3""",,,,,0,n,,,,,,,
"=""860012559633""","Liquor ",1,49999,n,n,"Four roses small batch barrel strengrh",750ml,,n,1,1,0,n,,"=""4""",,,,,,n,,,,,,,
"=""860013185619""",Sundries,1,999,n,n,"Addy gummies","=""6""",,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860013209810""","Liquor ",1,1599,n,n,"Grogo varitypack",8pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860013211004""","Liquor ",1,2499,n,n,"Brothers bond straight bourbon whiskey",375ml,,n,1,0,0,n,,"=""12""",,,,,0,n,,,,,,,
"=""860013290627""","Snacks /candy",1,999,n,n,Dubai,"=""3.53""",y,n,1,0,0,n,,"=""7""",,,,,0,n,,,,,,,
"=""860013382001""","Liquor ",1,599,n,n,"Long drink citrus",19.2z,,n,1,0,0,n,,"=""7""",,,,,0,n,,,,,,,
"=""860013382025""","Liquor ",1,599,n,n,"Long drink strong citrus",19.2z,,n,1,0,0,n,,"=""4""",,,,,0,n,,,,,,,
"=""860013382063""","Liquor ",1,1499,n,n,"Long drink pineapple zero sugar",6pk,,n,1,0,0,n,,"=""1""",,,,,0,n,,,,,,,
"=""860013629175""",Sundries,1,999,n,n,"Addy gummies","=""6""",,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860013629182""",Sundries,1,999,n,n,"Addy gummies","=""6""",,n,1,0,0,n,,"=""2""",,,,,0,n,,,,,,,
"=""860013806125""","Snacks /candy",1,1499,n,n,"Royale dubai",7.05oz,y,n,1,0,0,n,,"=""12""",,,,,0,n,,,,,,,
"=""860013806149""","Snacks /candy",1,1499,n,n,"Royale dubai",6.35oz,,n,1,0,0,n,,"=""25""",,,,,0,n,,,,,,,
"=""860013825560""",Beer,1,1099,n,n,"Real americian beer zero",6pk,,n,1,0,0,n,,"=""8""",,,,,0,n,,,,,,,
"=""860105000868""","Energy Drink",1,599,n,n,"Vor nootropic",59ml,,n,1,0,0,n,,"=""-136""",,,,,,n,,,,,,,
"=""860138001931""",Sundries,1,1999,n,n,"Exs spray","=""1""",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860165001614""","Liquor ",1,199,n,n,"Devils river rye whiskey",50ml,,n,1,0,0,n,,"=""10""",,,,,0,n,,,,,,,
"=""860165001690""","Liquor ",1,5799,n,n,"Devils river",750ml,,n,1,0,0,n,,"=""6""",,,,,0,n,,,,,,,
"=""860265002405""","Liquor ",1,2899,n,n,"SKREWBALL PN WHISKY",750ml,,n,1,1,0,n,,"=""-115""",,,,,,n,,,,,,,
"=""860265002429""","Liquor ",1,299,n,n,"SKREWBALL P/BUTT WSKY 50ML",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""860265002450""","Liquor ",1,1799,n,n,"SKREWBALL PEANUT BUTTER 375ML",375ml,,n,1,1,0,n,,"=""-19""",,,,,,n,,,,,,,
"=""860265002474""","Liquor ",1,1199,n,n,"SKREWBALL PEANUT BUTTER 200ML",200ml,,n,1,1,0,n,,"=""-23""",,,,,,n,,,,,,,
"=""860265002498""","Liquor ",1,2199,n,n,"Skrewball Whiskey Eggnog","750 ml",,n,1,1,0,n,,"=""-20""",,,,,,n,,,,,,,
"=""860272001439""","Liquor ",1,1599,n,n,"Long drink",,,n,1,0,0,n,,"=""-3""",,,,,0,n,,,,,,,
"=""860272001446""","Liquor ",1,1599,n,n,"Long drink",,,n,1,0,0,n,,"=""-5""",,,,,,n,,,,,,,
"=""860272001477""","Liquor ",1,1799,n,n,"Long drink strong",,,n,1,0,0,n,,"=""-8""",,,,,0,n,,,,,,,
"=""860272001484""","Liquor ",1,1599,n,n,"Long drink",4pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860387000402""",Wine,1,2299,n,n,"EARL STEVENS Mangoscato",750ml,,n,1,1,0,n,,"=""12""",,,,,,n,,,,,,,
"=""860387000419""",Wine,1,2299,n,n,"Earl stevens",750ml,,n,1,1,0,n,,"=""12""",,,,,0,n,,,,,,,
"=""860387000433""",Wine,1,1699,n,n,"Earl stevens Function red blend",750ml,,n,1,0,0,n,,"=""11""",,,,,,n,,,,,,,
"=""860387000495""","Liquor ",1,1499,n,n,"Earl stevens prosecco",750ml,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""860895248730""",Sundries,1,1099,n,n,"Rhino69 1000k",,,n,1,0,0,n,,"=""10""",,,,,,n,,,,,,,
"=""860895359436""",Sundries,1,1199,n,n,"rahino platjnum8000",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""861097000201""","Energy Drink",1,599,n,n,Jubi,,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""861207002613""",Beer,1,1499,n,n,"Black wideo",6pk,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""861518002609""","Liquor ",1,1099,n,n,"Gloria margarita",750ml,,n,1,0,0,n,,"=""-6""",,,,,0,n,,,,,,,
"=""861518002630""","Liquor ",1,1099,n,n,"Gloria Margarita Cocktail",750ml,,n,1,1,0,n,,"=""-12""",,,,,0,n,,,,,,,
"=""861602000412""","Liquor ",1,3499,n,n,"Grey Whale Gin",750ml,,n,1,1,0,n,,"=""5""",,,,,,n,,,,,,,
"=""861645000424""","Soda & Drink's",1,599,n,n,Revitalyte,,y,n,1,0,0,n,,"=""-1""",,,,,0,n,,,,,,,
"=""861645000431""","Soda & Drink's",1,599,n,n,Revital,,y,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""861645000486""","Soda & Drink's",1,359,n,n,Revitalyte,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""861645000493""","Soda & Drink's",1,359,n,n,Revitalyte,20floz,y,n,1,0,0,n,,"=""1""",,,,,,n,,,,,,,
"=""861826000205""","Mix cocktails",1,999,n,n,"Senor chelada mix",750ml,,n,1,0,0,n,,"=""-28""",,,,,0,n,,,,,,,
"=""861826000212""",Sundries,1,349,n,n,"Senor chelada mix",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""861826000243""",Sundries,1,499,n,n,"Senor chelada",,,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
